region_bld,clim,urt,arch,eneff,value
R32OAS-M-PAS,Zone_1A Very hot Humid,rur,comm,sr22_low,0.999720477
R32OAS-M-PAS,Zone_1A Very hot Humid,rur,comm,sr31_std,0.999720477
R32OAS-M-PAS,Zone_1A Very hot Humid,rur,comm,sr32_low,0.999720477
R32OAS-M-PAS,Zone_1A Very hot Humid,urb,comm,s1,1
R32OAS-M-PAS,Zone_1A Very hot Humid,urb,comm,s2,1
R32OAS-M-PAS,Zone_1A Very hot Humid,urb,comm,s3,1
R32OAS-M-PAS,Zone_1A Very hot Humid,urb,comm,s51_std,1
R32OAS-M-PAS,Zone_1A Very hot Humid,urb,comm,s52_low,1
R32OAS-M-PAS,Zone_1A Very hot Humid,urb,comm,sr11_std,1
R32OAS-M-PAS,Zone_1A Very hot Humid,urb,comm,sr12_low,1
R32OAS-M-PAS,Zone_1A Very hot Humid,urb,comm,sr21_std,1
R32OAS-M-PAS,Zone_1A Very hot Humid,urb,comm,sr22_low,1
R32OAS-M-PAS,Zone_1A Very hot Humid,urb,comm,sr31_std,1
R32OAS-M-PAS,Zone_1A Very hot Humid,urb,comm,sr32_low,1
R32OAS-M-SAS,Zone_0A Extremely hot Humid,rur,comm,s1,1
R32OAS-M-SAS,Zone_0A Extremely hot Humid,rur,comm,s2,1
R32OAS-M-SAS,Zone_0A Extremely hot Humid,rur,comm,s3,1
R32OAS-M-SAS,Zone_0A Extremely hot Humid,rur,comm,s51_std,1
R32OAS-M-SAS,Zone_0A Extremely hot Humid,rur,comm,s52_low,1
R32OAS-M-SAS,Zone_0A Extremely hot Humid,rur,comm,sr11_std,1
R32OAS-M-SAS,Zone_0A Extremely hot Humid,rur,comm,sr12_low,1
R32OAS-M-SAS,Zone_0A Extremely hot Humid,rur,comm,sr21_std,1
R32OAS-M-SAS,Zone_0A Extremely hot Humid,rur,comm,sr22_low,1
R32OAS-M-SAS,Zone_0A Extremely hot Humid,rur,comm,sr31_std,1
R32OAS-M-SAS,Zone_0A Extremely hot Humid,rur,comm,sr32_low,1
R32OAS-M-SAS,Zone_0A Extremely hot Humid,urb,comm,s1,1
R32OAS-M-SAS,Zone_0A Extremely hot Humid,urb,comm,s2,1
R32OAS-M-SAS,Zone_0A Extremely hot Humid,urb,comm,s3,1
R32OAS-M-SAS,Zone_0A Extremely hot Humid,urb,comm,s51_std,1
R32OAS-M-SAS,Zone_0A Extremely hot Humid,urb,comm,s52_low,1
R32OAS-M-SAS,Zone_0A Extremely hot Humid,urb,comm,sr11_std,1
R32OAS-M-SAS,Zone_0A Extremely hot Humid,urb,comm,sr12_low,1
R32OAS-M-SAS,Zone_0A Extremely hot Humid,urb,comm,sr21_std,1
R32OAS-M-SAS,Zone_0A Extremely hot Humid,urb,comm,sr22_low,1
R32OAS-M-SAS,Zone_0A Extremely hot Humid,urb,comm,sr31_std,1
R32OAS-M-SAS,Zone_0A Extremely hot Humid,urb,comm,sr32_low,1
R32OAS-M-SAS,Zone_1A Very hot Humid,rur,comm,s1,1
R32OAS-M-SAS,Zone_1A Very hot Humid,rur,comm,s2,1
R32OAS-M-SAS,Zone_1A Very hot Humid,rur,comm,s3,1
R32OAS-M-SAS,Zone_1A Very hot Humid,rur,comm,s51_std,1
R32OAS-M-SAS,Zone_1A Very hot Humid,rur,comm,s52_low,1
R32OAS-M-SAS,Zone_1A Very hot Humid,rur,comm,sr11_std,1
R32OAS-M-SAS,Zone_1A Very hot Humid,rur,comm,sr12_low,1
R32OAS-M-SAS,Zone_1A Very hot Humid,rur,comm,sr21_std,1
R32OAS-M-SAS,Zone_1A Very hot Humid,rur,comm,sr22_low,1
R32OAS-M-SAS,Zone_1A Very hot Humid,rur,comm,sr31_std,1
R32OAS-M-SAS,Zone_1A Very hot Humid,rur,comm,sr32_low,1
R32OAS-M-SAS,Zone_1A Very hot Humid,urb,comm,s1,1
R32OAS-M-SAS,Zone_1A Very hot Humid,urb,comm,s2,1
R32OAS-M-SAS,Zone_1A Very hot Humid,urb,comm,s3,1
R32OAS-M-SAS,Zone_1A Very hot Humid,urb,comm,s51_std,1
R32OAS-M-SAS,Zone_1A Very hot Humid,urb,comm,s52_low,1
R32OAS-M-SAS,Zone_1A Very hot Humid,urb,comm,sr11_std,1
R32OAS-M-SAS,Zone_1A Very hot Humid,urb,comm,sr12_low,1
R32OAS-M-SAS,Zone_1A Very hot Humid,urb,comm,sr21_std,1
R32OAS-M-SAS,Zone_1A Very hot Humid,urb,comm,sr22_low,1
R32OAS-M-SAS,Zone_1A Very hot Humid,urb,comm,sr31_std,1
R32OAS-M-SAS,Zone_1A Very hot Humid,urb,comm,sr32_low,1
R32OAS-M-SAS,Zone_2A Hot Humid,rur,comm,s1,1
R32OAS-M-SAS,Zone_2A Hot Humid,rur,comm,s2,1
R32OAS-M-SAS,Zone_2A Hot Humid,rur,comm,s3,1
R32OAS-M-SAS,Zone_2A Hot Humid,rur,comm,s51_std,1
R32OAS-M-SAS,Zone_2A Hot Humid,rur,comm,s52_low,1
R32OAS-M-SAS,Zone_2A Hot Humid,rur,comm,sr11_std,1
R32OAS-M-SAS,Zone_2A Hot Humid,rur,comm,sr12_low,1
R32OAS-M-SAS,Zone_2A Hot Humid,rur,comm,sr21_std,1
R32OAS-M-SAS,Zone_2A Hot Humid,rur,comm,sr22_low,1
R32OAS-M-SAS,Zone_2A Hot Humid,rur,comm,sr31_std,1
R32OAS-M-SAS,Zone_2A Hot Humid,rur,comm,sr32_low,1
R32OAS-M-SAS,Zone_2A Hot Humid,urb,comm,s1,1
R32OAS-M-SAS,Zone_2A Hot Humid,urb,comm,s2,1
R32OAS-M-SAS,Zone_2A Hot Humid,urb,comm,s3,1
R32OAS-M-SAS,Zone_2A Hot Humid,urb,comm,s51_std,1
R32OAS-M-SAS,Zone_2A Hot Humid,urb,comm,s52_low,1
R32OAS-M-SAS,Zone_2A Hot Humid,urb,comm,sr11_std,1
R32OAS-M-SAS,Zone_2A Hot Humid,urb,comm,sr12_low,1
R32OAS-M-SAS,Zone_2A Hot Humid,urb,comm,sr21_std,1
R32OAS-M-SAS,Zone_2A Hot Humid,urb,comm,sr22_low,1
R32OAS-M-SAS,Zone_2A Hot Humid,urb,comm,sr31_std,1
R32OAS-M-SAS,Zone_2A Hot Humid,urb,comm,sr32_low,1
R32OAS-M-SAS,Zone_4C Mixed Marine,rur,comm,s1,0
R32OAS-M-SAS,Zone_4C Mixed Marine,rur,comm,s2,0
R32OAS-M-SAS,Zone_4C Mixed Marine,rur,comm,s3,0
R32OAS-M-SAS,Zone_4C Mixed Marine,rur,comm,s51_std,0
R32OAS-M-SAS,Zone_4C Mixed Marine,rur,comm,s52_low,0
R32OAS-M-SAS,Zone_4C Mixed Marine,rur,comm,sr11_std,0
R32OAS-M-SAS,Zone_4C Mixed Marine,rur,comm,sr12_low,0
R32OAS-M-SAS,Zone_4C Mixed Marine,rur,comm,sr21_std,0
R32OAS-M-SAS,Zone_4C Mixed Marine,rur,comm,sr22_low,0
R32OAS-M-SAS,Zone_4C Mixed Marine,rur,comm,sr31_std,0
R32OAS-M-SAS,Zone_4C Mixed Marine,rur,comm,sr32_low,0
R32OAS-M-SAS,Zone_4C Mixed Marine,urb,comm,s1,0
R32OAS-M-SAS,Zone_4C Mixed Marine,urb,comm,s2,0
R32OAS-M-SAS,Zone_4C Mixed Marine,urb,comm,s3,0
R32OAS-M-SAS,Zone_4C Mixed Marine,urb,comm,s51_std,0
R32OAS-M-SAS,Zone_4C Mixed Marine,urb,comm,s52_low,0
R32OAS-M-SAS,Zone_4C Mixed Marine,urb,comm,sr11_std,0
R32OAS-M-SAS,Zone_4C Mixed Marine,urb,comm,sr12_low,0
R32OAS-M-SAS,Zone_4C Mixed Marine,urb,comm,sr21_std,0
R32OAS-M-SAS,Zone_4C Mixed Marine,urb,comm,sr22_low,0
R32OAS-M-SAS,Zone_4C Mixed Marine,urb,comm,sr31_std,0
R32OAS-M-SAS,Zone_4C Mixed Marine,urb,comm,sr32_low,0
R32PAK,Zone_0B Extremely hot Dry,rur,comm,s1,1
R32PAK,Zone_0B Extremely hot Dry,rur,comm,s2,1
R32PAK,Zone_0B Extremely hot Dry,rur,comm,s3,1
R32PAK,Zone_0B Extremely hot Dry,rur,comm,s51_std,1
R32PAK,Zone_0B Extremely hot Dry,rur,comm,s52_low,1
R32PAK,Zone_0B Extremely hot Dry,rur,comm,sr11_std,1
R32PAK,Zone_0B Extremely hot Dry,rur,comm,sr12_low,1
R32PAK,Zone_0B Extremely hot Dry,rur,comm,sr21_std,1
R32PAK,Zone_0B Extremely hot Dry,rur,comm,sr22_low,1
R32PAK,Zone_0B Extremely hot Dry,rur,comm,sr31_std,1
R32PAK,Zone_0B Extremely hot Dry,rur,comm,sr32_low,1
R32PAK,Zone_0B Extremely hot Dry,urb,comm,s1,1
R32PAK,Zone_0B Extremely hot Dry,urb,comm,s2,1
R32PAK,Zone_0B Extremely hot Dry,urb,comm,s3,1
R32PAK,Zone_0B Extremely hot Dry,urb,comm,s51_std,1
R32PAK,Zone_0B Extremely hot Dry,urb,comm,s52_low,1
R32PAK,Zone_0B Extremely hot Dry,urb,comm,sr11_std,1
R32PAK,Zone_0B Extremely hot Dry,urb,comm,sr12_low,1
R32PAK,Zone_0B Extremely hot Dry,urb,comm,sr21_std,1
R32PAK,Zone_0B Extremely hot Dry,urb,comm,sr22_low,1
R32PAK,Zone_0B Extremely hot Dry,urb,comm,sr31_std,1
R32PAK,Zone_0B Extremely hot Dry,urb,comm,sr32_low,1
R32PAK,Zone_1A Very hot Humid,rur,comm,s1,1
R32PAK,Zone_1A Very hot Humid,rur,comm,s2,1
R32PAK,Zone_1A Very hot Humid,rur,comm,s3,1
R32PAK,Zone_1A Very hot Humid,rur,comm,s51_std,1
R32PAK,Zone_1A Very hot Humid,rur,comm,s52_low,1
R32PAK,Zone_1A Very hot Humid,rur,comm,sr11_std,1
R32PAK,Zone_1A Very hot Humid,rur,comm,sr12_low,1
R32PAK,Zone_1A Very hot Humid,rur,comm,sr21_std,1
R32PAK,Zone_1A Very hot Humid,rur,comm,sr22_low,1
R32PAK,Zone_1A Very hot Humid,rur,comm,sr31_std,1
R32PAK,Zone_1A Very hot Humid,rur,comm,sr32_low,1
R32PAK,Zone_1A Very hot Humid,urb,comm,s1,1
R32PAK,Zone_1A Very hot Humid,urb,comm,s2,1
R32PAK,Zone_1A Very hot Humid,urb,comm,s3,1
R32PAK,Zone_1A Very hot Humid,urb,comm,s51_std,1
R32PAK,Zone_1A Very hot Humid,urb,comm,s52_low,1
R32PAK,Zone_1A Very hot Humid,urb,comm,sr11_std,1
R32PAK,Zone_1A Very hot Humid,urb,comm,sr12_low,1
R32PAK,Zone_1A Very hot Humid,urb,comm,sr21_std,1
R32PAK,Zone_1A Very hot Humid,urb,comm,sr22_low,1
R32PAK,Zone_1A Very hot Humid,urb,comm,sr31_std,1
R32PAK,Zone_1A Very hot Humid,urb,comm,sr32_low,1
R32PAK,Zone_1B Very hot Dry,rur,comm,s1,1
R32PAK,Zone_1B Very hot Dry,rur,comm,s2,1
R32PAK,Zone_1B Very hot Dry,rur,comm,s3,1
R32PAK,Zone_1B Very hot Dry,rur,comm,s51_std,1
R32PAK,Zone_1B Very hot Dry,rur,comm,s52_low,1
R32PAK,Zone_1B Very hot Dry,rur,comm,sr11_std,1
R32PAK,Zone_1B Very hot Dry,rur,comm,sr12_low,1
R32PAK,Zone_1B Very hot Dry,rur,comm,sr21_std,1
R32PAK,Zone_1B Very hot Dry,rur,comm,sr22_low,1
R32PAK,Zone_1B Very hot Dry,rur,comm,sr31_std,1
R32PAK,Zone_1B Very hot Dry,rur,comm,sr32_low,1
R32PAK,Zone_1B Very hot Dry,urb,comm,s1,1
R32PAK,Zone_1B Very hot Dry,urb,comm,s2,1
R32PAK,Zone_1B Very hot Dry,urb,comm,s3,1
R32PAK,Zone_1B Very hot Dry,urb,comm,s51_std,1
R32PAK,Zone_1B Very hot Dry,urb,comm,s52_low,1
R32PAK,Zone_1B Very hot Dry,urb,comm,sr11_std,1
R32PAK,Zone_1B Very hot Dry,urb,comm,sr12_low,1
R32PAK,Zone_1B Very hot Dry,urb,comm,sr21_std,1
R32PAK,Zone_1B Very hot Dry,urb,comm,sr22_low,1
R32PAK,Zone_1B Very hot Dry,urb,comm,sr31_std,1
R32PAK,Zone_1B Very hot Dry,urb,comm,sr32_low,1
R32PAK,Zone_2A Hot Humid,rur,comm,s1,1
R32PAK,Zone_2A Hot Humid,rur,comm,s2,1
R32PAK,Zone_2A Hot Humid,rur,comm,s3,1
R32PAK,Zone_2A Hot Humid,rur,comm,s51_std,1
R32PAK,Zone_2A Hot Humid,rur,comm,s52_low,1
R32PAK,Zone_2A Hot Humid,rur,comm,sr11_std,1
R32PAK,Zone_2A Hot Humid,rur,comm,sr12_low,1
R32PAK,Zone_2A Hot Humid,rur,comm,sr21_std,1
R32PAK,Zone_2A Hot Humid,rur,comm,sr22_low,1
R32PAK,Zone_2A Hot Humid,rur,comm,sr31_std,1
R32PAK,Zone_2A Hot Humid,rur,comm,sr32_low,1
R32PAK,Zone_2A Hot Humid,urb,comm,s1,1
R32PAK,Zone_2A Hot Humid,urb,comm,s2,1
R32PAK,Zone_2A Hot Humid,urb,comm,s3,1
R32PAK,Zone_2A Hot Humid,urb,comm,s51_std,1
R32PAK,Zone_2A Hot Humid,urb,comm,s52_low,1
R32PAK,Zone_2A Hot Humid,urb,comm,sr11_std,1
R32PAK,Zone_2A Hot Humid,urb,comm,sr12_low,1
R32PAK,Zone_2A Hot Humid,urb,comm,sr21_std,1
R32PAK,Zone_2A Hot Humid,urb,comm,sr22_low,1
R32PAK,Zone_2A Hot Humid,urb,comm,sr31_std,1
R32PAK,Zone_2A Hot Humid,urb,comm,sr32_low,1
R32PAK,Zone_2B Hot Dry,rur,comm,s1,1
R32PAK,Zone_2B Hot Dry,rur,comm,s2,1
R32PAK,Zone_2B Hot Dry,rur,comm,s3,1
R32PAK,Zone_2B Hot Dry,rur,comm,s51_std,1
R32PAK,Zone_2B Hot Dry,rur,comm,s52_low,1
R32PAK,Zone_2B Hot Dry,rur,comm,sr11_std,1
R32PAK,Zone_2B Hot Dry,rur,comm,sr12_low,1
R32PAK,Zone_2B Hot Dry,rur,comm,sr21_std,1
R32PAK,Zone_2B Hot Dry,rur,comm,sr22_low,1
R32PAK,Zone_2B Hot Dry,rur,comm,sr31_std,1
R32PAK,Zone_2B Hot Dry,rur,comm,sr32_low,1
R32PAK,Zone_2B Hot Dry,urb,comm,s1,1
R32PAK,Zone_2B Hot Dry,urb,comm,s2,1
R32PAK,Zone_2B Hot Dry,urb,comm,s3,1
R32PAK,Zone_2B Hot Dry,urb,comm,s51_std,1
R32PAK,Zone_2B Hot Dry,urb,comm,s52_low,1
R32PAK,Zone_2B Hot Dry,urb,comm,sr11_std,1
R32PAK,Zone_2B Hot Dry,urb,comm,sr12_low,1
R32PAK,Zone_2B Hot Dry,urb,comm,sr21_std,1
R32PAK,Zone_2B Hot Dry,urb,comm,sr22_low,1
R32PAK,Zone_2B Hot Dry,urb,comm,sr31_std,1
R32PAK,Zone_2B Hot Dry,urb,comm,sr32_low,1
R32PAK,Zone_3A Warm Humid,rur,comm,s1,1
R32PAK,Zone_3A Warm Humid,rur,comm,s2,1
R32PAK,Zone_3A Warm Humid,rur,comm,s3,1
R32PAK,Zone_3A Warm Humid,rur,comm,s51_std,1
R32PAK,Zone_3A Warm Humid,rur,comm,s52_low,1
R32PAK,Zone_3A Warm Humid,rur,comm,sr11_std,1
R32PAK,Zone_3A Warm Humid,rur,comm,sr12_low,1
R32PAK,Zone_3A Warm Humid,rur,comm,sr21_std,1
R32PAK,Zone_3A Warm Humid,rur,comm,sr22_low,1
R32PAK,Zone_3A Warm Humid,rur,comm,sr31_std,1
R32PAK,Zone_3A Warm Humid,rur,comm,sr32_low,1
R32PAK,Zone_3A Warm Humid,urb,comm,s1,1
R32PAK,Zone_3A Warm Humid,urb,comm,s2,1
R32PAK,Zone_3A Warm Humid,urb,comm,s3,1
R32PAK,Zone_3A Warm Humid,urb,comm,s51_std,1
R32PAK,Zone_3A Warm Humid,urb,comm,s52_low,1
R32PAK,Zone_3A Warm Humid,urb,comm,sr11_std,1
R32PAK,Zone_3A Warm Humid,urb,comm,sr12_low,1
R32PAK,Zone_3A Warm Humid,urb,comm,sr21_std,1
R32PAK,Zone_3A Warm Humid,urb,comm,sr22_low,1
R32PAK,Zone_3A Warm Humid,urb,comm,sr31_std,1
R32PAK,Zone_3A Warm Humid,urb,comm,sr32_low,1
R32PAK,Zone_3B Warm Dry,rur,comm,s1,1
R32PAK,Zone_3B Warm Dry,rur,comm,s2,1
R32PAK,Zone_3B Warm Dry,rur,comm,s3,1
R32PAK,Zone_3B Warm Dry,rur,comm,s51_std,1
R32PAK,Zone_3B Warm Dry,rur,comm,s52_low,1
R32PAK,Zone_3B Warm Dry,rur,comm,sr11_std,1
R32PAK,Zone_3B Warm Dry,rur,comm,sr12_low,1
R32PAK,Zone_3B Warm Dry,rur,comm,sr21_std,1
R32PAK,Zone_3B Warm Dry,rur,comm,sr22_low,1
R32PAK,Zone_3B Warm Dry,rur,comm,sr31_std,1
R32PAK,Zone_3B Warm Dry,rur,comm,sr32_low,1
R32PAK,Zone_3B Warm Dry,urb,comm,s1,1
R32PAK,Zone_3B Warm Dry,urb,comm,s2,1
R32PAK,Zone_3B Warm Dry,urb,comm,s3,1
R32PAK,Zone_3B Warm Dry,urb,comm,s51_std,1
R32PAK,Zone_3B Warm Dry,urb,comm,s52_low,1
R32PAK,Zone_3B Warm Dry,urb,comm,sr11_std,1
R32PAK,Zone_3B Warm Dry,urb,comm,sr12_low,1
R32PAK,Zone_3B Warm Dry,urb,comm,sr21_std,1
R32PAK,Zone_3B Warm Dry,urb,comm,sr22_low,1
R32PAK,Zone_3B Warm Dry,urb,comm,sr31_std,1
R32PAK,Zone_3B Warm Dry,urb,comm,sr32_low,1
R32PAK,Zone_4A Mixed Humid,rur,comm,s1,1
R32PAK,Zone_4A Mixed Humid,rur,comm,s2,1
R32PAK,Zone_4A Mixed Humid,rur,comm,s3,1
R32PAK,Zone_4A Mixed Humid,rur,comm,s51_std,1
R32PAK,Zone_4A Mixed Humid,rur,comm,s52_low,1
R32PAK,Zone_4A Mixed Humid,rur,comm,sr11_std,1
R32PAK,Zone_4A Mixed Humid,rur,comm,sr12_low,1
R32PAK,Zone_4A Mixed Humid,rur,comm,sr21_std,1
R32PAK,Zone_4A Mixed Humid,rur,comm,sr22_low,1
R32PAK,Zone_4A Mixed Humid,rur,comm,sr31_std,1
R32PAK,Zone_4A Mixed Humid,rur,comm,sr32_low,1
R32PAK,Zone_4A Mixed Humid,urb,comm,s1,1
R32PAK,Zone_4A Mixed Humid,urb,comm,s2,1
R32PAK,Zone_4A Mixed Humid,urb,comm,s3,1
R32PAK,Zone_4A Mixed Humid,urb,comm,s51_std,1
R32PAK,Zone_4A Mixed Humid,urb,comm,s52_low,1
R32PAK,Zone_4A Mixed Humid,urb,comm,sr11_std,1
R32PAK,Zone_4A Mixed Humid,urb,comm,sr12_low,1
R32PAK,Zone_4A Mixed Humid,urb,comm,sr21_std,1
R32PAK,Zone_4A Mixed Humid,urb,comm,sr22_low,1
R32PAK,Zone_4A Mixed Humid,urb,comm,sr31_std,1
R32PAK,Zone_4A Mixed Humid,urb,comm,sr32_low,1
R32PAK,Zone_5A Cool Humid,rur,comm,s1,1
R32PAK,Zone_5A Cool Humid,rur,comm,s2,1
R32PAK,Zone_5A Cool Humid,rur,comm,s3,1
R32PAK,Zone_5A Cool Humid,rur,comm,s51_std,1
R32PAK,Zone_5A Cool Humid,rur,comm,s52_low,1
R32PAK,Zone_5A Cool Humid,rur,comm,sr11_std,1
R32PAK,Zone_5A Cool Humid,rur,comm,sr12_low,1
R32PAK,Zone_5A Cool Humid,rur,comm,sr21_std,1
R32PAK,Zone_5A Cool Humid,rur,comm,sr22_low,1
R32PAK,Zone_5A Cool Humid,rur,comm,sr31_std,1
R32PAK,Zone_5A Cool Humid,rur,comm,sr32_low,1
R32PAK,Zone_5A Cool Humid,urb,comm,s1,1
R32PAK,Zone_5A Cool Humid,urb,comm,s2,1
R32PAK,Zone_5A Cool Humid,urb,comm,s3,1
R32PAK,Zone_5A Cool Humid,urb,comm,s51_std,1
R32PAK,Zone_5A Cool Humid,urb,comm,s52_low,1
R32PAK,Zone_5A Cool Humid,urb,comm,sr11_std,1
R32PAK,Zone_5A Cool Humid,urb,comm,sr12_low,1
R32PAK,Zone_5A Cool Humid,urb,comm,sr21_std,1
R32PAK,Zone_5A Cool Humid,urb,comm,sr22_low,1
R32PAK,Zone_5A Cool Humid,urb,comm,sr31_std,1
R32PAK,Zone_5A Cool Humid,urb,comm,sr32_low,1
R32PAK,Zone_6A Cold Humid,rur,comm,s1,0.357295154
R32PAK,Zone_6A Cold Humid,rur,comm,s2,0.357295154
R32PAK,Zone_6A Cold Humid,rur,comm,s3,0.401878743
R32PAK,Zone_6A Cold Humid,rur,comm,s51_std,0.401878743
R32PAK,Zone_6A Cold Humid,rur,comm,s52_low,0.97885348
R32PAK,Zone_6A Cold Humid,rur,comm,sr11_std,0.357295154
R32PAK,Zone_6A Cold Humid,rur,comm,sr12_low,0.357295154
R32PAK,Zone_6A Cold Humid,rur,comm,sr21_std,0.357295154
R32PAK,Zone_6A Cold Humid,rur,comm,sr22_low,0.357295154
R32PAK,Zone_6A Cold Humid,rur,comm,sr31_std,0.401878743
R32PAK,Zone_6A Cold Humid,rur,comm,sr32_low,0.401878743
R32PAK,Zone_6A Cold Humid,urb,comm,s1,0.0028288
R32PAK,Zone_6A Cold Humid,urb,comm,s2,0.0028288
R32PAK,Zone_6A Cold Humid,urb,comm,s3,0.0028288
R32PAK,Zone_6A Cold Humid,urb,comm,s51_std,0.0028288
R32PAK,Zone_6A Cold Humid,urb,comm,s52_low,1
R32PAK,Zone_6A Cold Humid,urb,comm,sr11_std,0.0028288
R32PAK,Zone_6A Cold Humid,urb,comm,sr12_low,0.0028288
R32PAK,Zone_6A Cold Humid,urb,comm,sr21_std,0.0028288
R32PAK,Zone_6A Cold Humid,urb,comm,sr22_low,0.0028288
R32PAK,Zone_6A Cold Humid,urb,comm,sr31_std,0.0028288
R32PAK,Zone_6A Cold Humid,urb,comm,sr32_low,0.0028288
R32PAK,Zone_7A Very cold Humid,rur,comm,s1,0
R32PAK,Zone_7A Very cold Humid,rur,comm,s2,0
R32PAK,Zone_7A Very cold Humid,rur,comm,s3,0
R32PAK,Zone_7A Very cold Humid,rur,comm,s51_std,0
R32PAK,Zone_7A Very cold Humid,rur,comm,s52_low,0
R32PAK,Zone_7A Very cold Humid,rur,comm,sr11_std,0
R32PAK,Zone_7A Very cold Humid,rur,comm,sr12_low,0
R32PAK,Zone_7A Very cold Humid,rur,comm,sr21_std,0
R32PAK,Zone_7A Very cold Humid,rur,comm,sr22_low,0
R32PAK,Zone_7A Very cold Humid,rur,comm,sr31_std,0
R32PAK,Zone_7A Very cold Humid,rur,comm,sr32_low,0
R32RUS,Zone_4A Mixed Humid,rur,comm,s1,1
R32RUS,Zone_4A Mixed Humid,rur,comm,s2,1
R32RUS,Zone_4A Mixed Humid,rur,comm,s3,1
R32RUS,Zone_4A Mixed Humid,rur,comm,s51_std,1
R32RUS,Zone_4A Mixed Humid,rur,comm,s52_low,1
R32RUS,Zone_4A Mixed Humid,rur,comm,sr11_std,1
R32RUS,Zone_4A Mixed Humid,rur,comm,sr12_low,1
R32RUS,Zone_4A Mixed Humid,rur,comm,sr21_std,1
R32RUS,Zone_4A Mixed Humid,rur,comm,sr22_low,1
R32RUS,Zone_4A Mixed Humid,rur,comm,sr31_std,1
R32RUS,Zone_4A Mixed Humid,rur,comm,sr32_low,1
R32RUS,Zone_4A Mixed Humid,urb,comm,s1,1
R32RUS,Zone_4A Mixed Humid,urb,comm,s2,1
R32RUS,Zone_4A Mixed Humid,urb,comm,s3,1
R32RUS,Zone_4A Mixed Humid,urb,comm,s51_std,1
R32RUS,Zone_4A Mixed Humid,urb,comm,s52_low,1
R32RUS,Zone_4A Mixed Humid,urb,comm,sr11_std,1
R32RUS,Zone_4A Mixed Humid,urb,comm,sr12_low,1
R32RUS,Zone_4A Mixed Humid,urb,comm,sr21_std,1
R32RUS,Zone_4A Mixed Humid,urb,comm,sr22_low,1
R32RUS,Zone_4A Mixed Humid,urb,comm,sr31_std,1
R32RUS,Zone_4A Mixed Humid,urb,comm,sr32_low,1
R32RUS,Zone_5A Cool Humid,rur,comm,s1,1
R32RUS,Zone_5A Cool Humid,rur,comm,s2,1
R32RUS,Zone_5A Cool Humid,rur,comm,s3,1
R32RUS,Zone_5A Cool Humid,rur,comm,s51_std,1
R32RUS,Zone_5A Cool Humid,rur,comm,s52_low,1
R32RUS,Zone_5A Cool Humid,rur,comm,sr11_std,1
R32RUS,Zone_5A Cool Humid,rur,comm,sr12_low,1
R32RUS,Zone_5A Cool Humid,rur,comm,sr21_std,1
R32RUS,Zone_5A Cool Humid,rur,comm,sr22_low,1
R32RUS,Zone_5A Cool Humid,rur,comm,sr31_std,1
R32RUS,Zone_5A Cool Humid,rur,comm,sr32_low,1
R32RUS,Zone_5A Cool Humid,urb,comm,s1,1
R32RUS,Zone_5A Cool Humid,urb,comm,s2,1
R32RUS,Zone_5A Cool Humid,urb,comm,s3,1
R32RUS,Zone_5A Cool Humid,urb,comm,s51_std,1
R32RUS,Zone_5A Cool Humid,urb,comm,s52_low,1
R32RUS,Zone_5A Cool Humid,urb,comm,sr11_std,1
R32RUS,Zone_5A Cool Humid,urb,comm,sr12_low,1
R32RUS,Zone_5A Cool Humid,urb,comm,sr21_std,1
R32RUS,Zone_5A Cool Humid,urb,comm,sr22_low,1
R32RUS,Zone_5A Cool Humid,urb,comm,sr31_std,1
R32RUS,Zone_5A Cool Humid,urb,comm,sr32_low,1
R32RUS,Zone_6A Cold Humid,rur,comm,s1,0.997358641
R32RUS,Zone_6A Cold Humid,rur,comm,s2,0.997358641
R32RUS,Zone_6A Cold Humid,rur,comm,s3,1
R32RUS,Zone_6A Cold Humid,rur,comm,s51_std,1
R32RUS,Zone_6A Cold Humid,rur,comm,s52_low,1
R32RUS,Zone_6A Cold Humid,rur,comm,sr11_std,0.997358641
R32RUS,Zone_6A Cold Humid,rur,comm,sr12_low,0.997358641
R32RUS,Zone_6A Cold Humid,rur,comm,sr21_std,0.997358641
R32RUS,Zone_6A Cold Humid,rur,comm,sr22_low,0.997358641
R32RUS,Zone_6A Cold Humid,rur,comm,sr31_std,1
R32RUS,Zone_6A Cold Humid,rur,comm,sr32_low,1
R32RUS,Zone_6A Cold Humid,urb,comm,s1,0.999458865
R32RUS,Zone_6A Cold Humid,urb,comm,s2,0.999458865
R32RUS,Zone_6A Cold Humid,urb,comm,s3,1
R32RUS,Zone_6A Cold Humid,urb,comm,s51_std,1
R32RUS,Zone_6A Cold Humid,urb,comm,s52_low,1
R32RUS,Zone_6A Cold Humid,urb,comm,sr11_std,0.999458865
R32RUS,Zone_6A Cold Humid,urb,comm,sr12_low,0.999458865
R32RUS,Zone_6A Cold Humid,urb,comm,sr21_std,0.999458865
R32RUS,Zone_6A Cold Humid,urb,comm,sr22_low,0.999458865
R32RUS,Zone_6A Cold Humid,urb,comm,sr31_std,1
R32RUS,Zone_6A Cold Humid,urb,comm,sr32_low,1
R32RUS,Zone_7A Very cold Humid,rur,comm,s1,0.951815513
R32RUS,Zone_7A Very cold Humid,rur,comm,s2,0.951123692
R32RUS,Zone_7A Very cold Humid,rur,comm,s3,0.956672959
R32RUS,Zone_7A Very cold Humid,rur,comm,s51_std,0.963110417
