region,yrs_prod,type,material_type,material_intensity
C-EEU-EST,2035,WASH_MACH,polypropylene,5282.64
C-EEU-EST,2035,WASH_MACH,bio-based_polypropylene,0
C-EEU-EST,2035,WASH_MACH,steel,40260.12
C-EEU-EST,2040,WASH_MACH,aluminium,2721.36
C-EEU-EST,2040,WASH_MACH,copper,1520.76
C-EEU-EST,2040,WASH_MACH,glass,1600.8
C-EEU-EST,2040,WASH_MACH,other_materials,19769.88
C-EEU-EST,2040,WASH_MACH,acrylonitrile_butadiene_styrene,1280.64
C-EEU-EST,2040,WASH_MACH,other_plastics,7603.8
C-EEU-EST,2040,WASH_MACH,polypropylene,5282.64
C-EEU-EST,2040,WASH_MACH,bio-based_polypropylene,0
C-EEU-EST,2040,WASH_MACH,steel,40260.12
C-EEU-EST,2045,WASH_MACH,aluminium,2721.36
C-EEU-EST,2045,WASH_MACH,copper,1520.76
C-EEU-EST,2045,WASH_MACH,glass,1600.8
C-EEU-EST,2045,WASH_MACH,other_materials,19769.88
C-EEU-EST,2045,WASH_MACH,acrylonitrile_butadiene_styrene,1280.64
C-EEU-EST,2045,WASH_MACH,other_plastics,7603.8
C-EEU-EST,2045,WASH_MACH,polypropylene,5282.64
C-EEU-EST,2045,WASH_MACH,bio-based_polypropylene,0
C-EEU-EST,2045,WASH_MACH,steel,40260.12
C-EEU-EST,2050,WASH_MACH,aluminium,2721.36
C-EEU-EST,2050,WASH_MACH,copper,1520.76
C-EEU-EST,2050,WASH_MACH,glass,1600.8
C-EEU-EST,2050,WASH_MACH,other_materials,19769.88
C-EEU-EST,2050,WASH_MACH,acrylonitrile_butadiene_styrene,1280.64
C-EEU-EST,2050,WASH_MACH,other_plastics,7603.8
C-EEU-EST,2050,WASH_MACH,polypropylene,5282.64
C-EEU-EST,2050,WASH_MACH,bio-based_polypropylene,0
C-EEU-EST,2050,WASH_MACH,steel,40260.12
C-EEU-EST,2005,WASH_MACH_COM,aluminium,35424
C-EEU-EST,2005,WASH_MACH_COM,copper,14956.8
C-EEU-EST,2005,WASH_MACH_COM,glass,5116.8
C-EEU-EST,2005,WASH_MACH_COM,other_materials,80333.76
C-EEU-EST,2005,WASH_MACH_COM,acrylonitrile_butadiene_styrene,1613.76
C-EEU-EST,2005,WASH_MACH_COM,other_plastics,9446.4
C-EEU-EST,2005,WASH_MACH_COM,polypropylene,6612.48
C-EEU-EST,2005,WASH_MACH_COM,bio-based_polypropylene,0
C-EEU-EST,2005,WASH_MACH_COM,steel,240096
C-EEU-EST,2010,WASH_MACH_COM,aluminium,35424
C-EEU-EST,2010,WASH_MACH_COM,copper,14956.8
C-EEU-EST,2010,WASH_MACH_COM,glass,5116.8
C-EEU-EST,2010,WASH_MACH_COM,other_materials,80333.76
C-EEU-EST,2010,WASH_MACH_COM,acrylonitrile_butadiene_styrene,1613.76
C-EEU-EST,2010,WASH_MACH_COM,other_plastics,9446.4
C-EEU-EST,2010,WASH_MACH_COM,polypropylene,6612.48
C-EEU-EST,2010,WASH_MACH_COM,bio-based_polypropylene,0
C-EEU-EST,2010,WASH_MACH_COM,steel,240096
C-EEU-EST,2015,WASH_MACH_COM,aluminium,35424
C-EEU-EST,2015,WASH_MACH_COM,copper,14956.8
C-EEU-EST,2015,WASH_MACH_COM,glass,5116.8
C-EEU-EST,2015,WASH_MACH_COM,other_materials,80333.76
C-EEU-EST,2015,WASH_MACH_COM,acrylonitrile_butadiene_styrene,1613.76
C-EEU-EST,2015,WASH_MACH_COM,other_plastics,9446.4
C-EEU-EST,2015,WASH_MACH_COM,polypropylene,6612.48
C-EEU-EST,2015,WASH_MACH_COM,bio-based_polypropylene,0
C-EEU-EST,2015,WASH_MACH_COM,steel,240096
C-EEU-EST,2020,WASH_MACH_COM,aluminium,35424
C-EEU-EST,2020,WASH_MACH_COM,copper,14956.8
C-EEU-EST,2020,WASH_MACH_COM,glass,5116.8
C-EEU-EST,2020,WASH_MACH_COM,other_materials,80333.76
C-EEU-EST,2020,WASH_MACH_COM,acrylonitrile_butadiene_styrene,1613.76
C-EEU-EST,2020,WASH_MACH_COM,other_plastics,9446.4
C-EEU-EST,2020,WASH_MACH_COM,polypropylene,6612.48
C-EEU-EST,2020,WASH_MACH_COM,bio-based_polypropylene,0
C-EEU-EST,2020,WASH_MACH_COM,steel,240096
C-EEU-EST,2025,WASH_MACH_COM,aluminium,35424
C-EEU-EST,2025,WASH_MACH_COM,copper,14956.8
C-EEU-EST,2025,WASH_MACH_COM,glass,5116.8
C-EEU-EST,2025,WASH_MACH_COM,other_materials,80333.76
C-EEU-EST,2025,WASH_MACH_COM,acrylonitrile_butadiene_styrene,1613.76
C-EEU-EST,2025,WASH_MACH_COM,other_plastics,9446.4
C-EEU-EST,2025,WASH_MACH_COM,polypropylene,6612.48
C-EEU-EST,2025,WASH_MACH_COM,bio-based_polypropylene,0
C-EEU-EST,2025,WASH_MACH_COM,steel,240096
C-EEU-EST,2030,WASH_MACH_COM,aluminium,35424
C-EEU-EST,2030,WASH_MACH_COM,copper,14956.8
C-EEU-EST,2030,WASH_MACH_COM,glass,5116.8
C-EEU-EST,2030,WASH_MACH_COM,other_materials,80333.76
C-EEU-EST,2030,WASH_MACH_COM,acrylonitrile_butadiene_styrene,1613.76
C-EEU-EST,2030,WASH_MACH_COM,other_plastics,9446.4
C-EEU-EST,2030,WASH_MACH_COM,polypropylene,6612.48
C-EEU-EST,2030,WASH_MACH_COM,bio-based_polypropylene,0
C-EEU-EST,2030,WASH_MACH_COM,steel,240096
C-EEU-EST,2035,WASH_MACH_COM,aluminium,35424
C-EEU-EST,2035,WASH_MACH_COM,copper,14956.8
C-EEU-EST,2035,WASH_MACH_COM,glass,5116.8
C-EEU-EST,2035,WASH_MACH_COM,other_materials,80333.76
C-EEU-EST,2035,WASH_MACH_COM,acrylonitrile_butadiene_styrene,1613.76
C-EEU-EST,2035,WASH_MACH_COM,other_plastics,9446.4
C-EEU-EST,2035,WASH_MACH_COM,polypropylene,6612.48
C-EEU-EST,2035,WASH_MACH_COM,bio-based_polypropylene,0
C-EEU-EST,2035,WASH_MACH_COM,steel,240096
C-EEU-EST,2040,WASH_MACH_COM,aluminium,35424
C-EEU-EST,2040,WASH_MACH_COM,copper,14956.8
C-EEU-EST,2040,WASH_MACH_COM,glass,5116.8
C-EEU-EST,2040,WASH_MACH_COM,other_materials,80333.76
C-EEU-EST,2040,WASH_MACH_COM,acrylonitrile_butadiene_styrene,1613.76
C-EEU-EST,2040,WASH_MACH_COM,other_plastics,9446.4
C-EEU-EST,2040,WASH_MACH_COM,polypropylene,6612.48
C-EEU-EST,2040,WASH_MACH_COM,bio-based_polypropylene,0
C-EEU-EST,2040,WASH_MACH_COM,steel,240096
C-EEU-EST,2045,WASH_MACH_COM,aluminium,35424
C-EEU-EST,2045,WASH_MACH_COM,copper,14956.8
C-EEU-EST,2045,WASH_MACH_COM,glass,5116.8
C-EEU-EST,2045,WASH_MACH_COM,other_materials,80333.76
C-EEU-EST,2045,WASH_MACH_COM,acrylonitrile_butadiene_styrene,1613.76
C-EEU-EST,2045,WASH_MACH_COM,other_plastics,9446.4
C-EEU-EST,2045,WASH_MACH_COM,polypropylene,6612.48
C-EEU-EST,2045,WASH_MACH_COM,bio-based_polypropylene,0
C-EEU-EST,2045,WASH_MACH_COM,steel,240096
C-EEU-EST,2050,WASH_MACH_COM,aluminium,35424
C-EEU-EST,2050,WASH_MACH_COM,copper,14956.8
C-EEU-EST,2050,WASH_MACH_COM,glass,5116.8
C-EEU-EST,2050,WASH_MACH_COM,other_materials,80333.76
C-EEU-EST,2050,WASH_MACH_COM,acrylonitrile_butadiene_styrene,1613.76
C-EEU-EST,2050,WASH_MACH_COM,other_plastics,9446.4
C-EEU-EST,2050,WASH_MACH_COM,polypropylene,6612.48
C-EEU-EST,2050,WASH_MACH_COM,bio-based_polypropylene,0
C-EEU-EST,2050,WASH_MACH_COM,steel,240096
C-EEU-HRV,2005,WASH_MACH,aluminium,2721.36
C-EEU-HRV,2005,WASH_MACH,copper,1520.76
C-EEU-HRV,2005,WASH_MACH,glass,1600.8
C-EEU-HRV,2005,WASH_MACH,other_materials,19769.88
C-EEU-HRV,2005,WASH_MACH,acrylonitrile_butadiene_styrene,1280.64
C-EEU-HRV,2005,WASH_MACH,other_plastics,7603.8
C-EEU-HRV,2005,WASH_MACH,polypropylene,5282.64
C-EEU-HRV,2005,WASH_MACH,bio-based_polypropylene,0
C-EEU-HRV,2005,WASH_MACH,steel,40260.12
C-EEU-HRV,2010,WASH_MACH,aluminium,2721.36
C-EEU-HRV,2010,WASH_MACH,copper,1520.76
C-EEU-HRV,2010,WASH_MACH,glass,1600.8
C-EEU-HRV,2010,WASH_MACH,other_materials,19769.88
C-EEU-HRV,2010,WASH_MACH,acrylonitrile_butadiene_styrene,1280.64
C-EEU-HRV,2010,WASH_MACH,other_plastics,7603.8
C-EEU-HRV,2010,WASH_MACH,polypropylene,5282.64
C-EEU-HRV,2010,WASH_MACH,bio-based_polypropylene,0
C-EEU-HRV,2010,WASH_MACH,steel,40260.12
C-EEU-HRV,2015,WASH_MACH,aluminium,2721.36
C-EEU-HRV,2015,WASH_MACH,copper,1520.76
C-EEU-HRV,2015,WASH_MACH,glass,1600.8
C-EEU-HRV,2015,WASH_MACH,other_materials,19769.88
C-EEU-HRV,2015,WASH_MACH,acrylonitrile_butadiene_styrene,1280.64
C-EEU-HRV,2015,WASH_MACH,other_plastics,7603.8
C-EEU-HRV,2015,WASH_MACH,polypropylene,5282.64
C-EEU-HRV,2015,WASH_MACH,bio-based_polypropylene,0
C-EEU-HRV,2015,WASH_MACH,steel,40260.12
C-EEU-HRV,2020,WASH_MACH,aluminium,2721.36
C-EEU-HRV,2020,WASH_MACH,copper,1520.76
C-EEU-HRV,2020,WASH_MACH,glass,1600.8
C-EEU-HRV,2020,WASH_MACH,other_materials,19769.88
C-EEU-HRV,2020,WASH_MACH,acrylonitrile_butadiene_styrene,1280.64
C-EEU-HRV,2020,WASH_MACH,other_plastics,7603.8
C-EEU-HRV,2020,WASH_MACH,polypropylene,5282.64
C-EEU-HRV,2020,WASH_MACH,bio-based_polypropylene,0
C-EEU-HRV,2020,WASH_MACH,steel,40260.12
C-EEU-HRV,2025,WASH_MACH,aluminium,2721.36
C-EEU-HRV,2025,WASH_MACH,copper,1520.76
C-EEU-HRV,2025,WASH_MACH,glass,1600.8
C-EEU-HRV,2025,WASH_MACH,other_materials,19769.88
C-EEU-HRV,2025,WASH_MACH,acrylonitrile_butadiene_styrene,1280.64
C-EEU-HRV,2025,WASH_MACH,other_plastics,7603.8
C-EEU-HRV,2025,WASH_MACH,polypropylene,5282.64
C-EEU-HRV,2025,WASH_MACH,bio-based_polypropylene,0
C-EEU-HRV,2025,WASH_MACH,steel,40260.12
C-EEU-HRV,2030,WASH_MACH,aluminium,2721.36
C-EEU-HRV,2030,WASH_MACH,copper,1520.76
C-EEU-HRV,2030,WASH_MACH,glass,1600.8
C-EEU-HRV,2030,WASH_MACH,other_materials,19769.88
C-EEU-HRV,2030,WASH_MACH,acrylonitrile_butadiene_styrene,1280.64
C-EEU-HRV,2030,WASH_MACH,other_plastics,7603.8
C-EEU-HRV,2030,WASH_MACH,polypropylene,5282.64
C-EEU-HRV,2030,WASH_MACH,bio-based_polypropylene,0
C-EEU-HRV,2030,WASH_MACH,steel,40260.12
C-EEU-HRV,2035,WASH_MACH,aluminium,2721.36
C-EEU-HRV,2035,WASH_MACH,copper,1520.76
C-EEU-HRV,2035,WASH_MACH,glass,1600.8
C-EEU-HRV,2035,WASH_MACH,other_materials,19769.88
C-EEU-HRV,2035,WASH_MACH,acrylonitrile_butadiene_styrene,1280.64
C-EEU-HRV,2035,WASH_MACH,other_plastics,7603.8
C-EEU-HRV,2035,WASH_MACH,polypropylene,5282.64
C-EEU-HRV,2035,WASH_MACH,bio-based_polypropylene,0
C-EEU-HRV,2035,WASH_MACH,steel,40260.12
C-EEU-HRV,2040,WASH_MACH,aluminium,2721.36
C-EEU-HRV,2040,WASH_MACH,copper,1520.76
C-EEU-HRV,2040,WASH_MACH,glass,1600.8
C-EEU-HRV,2040,WASH_MACH,other_materials,19769.88
C-EEU-HRV,2040,WASH_MACH,acrylonitrile_butadiene_styrene,1280.64
C-EEU-HRV,2040,WASH_MACH,other_plastics,7603.8
C-EEU-HRV,2040,WASH_MACH,polypropylene,5282.64
C-EEU-HRV,2040,WASH_MACH,bio-based_polypropylene,0
C-EEU-HRV,2040,WASH_MACH,steel,40260.12
C-EEU-HRV,2045,WASH_MACH,aluminium,2721.36
C-EEU-HRV,2045,WASH_MACH,copper,1520.76
C-EEU-HRV,2045,WASH_MACH,glass,1600.8
C-EEU-HRV,2045,WASH_MACH,other_materials,19769.88
C-EEU-HRV,2045,WASH_MACH,acrylonitrile_butadiene_styrene,1280.64
C-EEU-HRV,2045,WASH_MACH,other_plastics,7603.8
C-EEU-HRV,2045,WASH_MACH,polypropylene,5282.64
C-EEU-HRV,2045,WASH_MACH,bio-based_polypropylene,0
C-EEU-HRV,2045,WASH_MACH,steel,40260.12
C-EEU-HRV,2050,WASH_MACH,aluminium,2721.36
C-EEU-HRV,2050,WASH_MACH,copper,1520.76
C-EEU-HRV,2050,WASH_MACH,glass,1600.8
C-EEU-HRV,2050,WASH_MACH,other_materials,19769.88
C-EEU-HRV,2050,WASH_MACH,acrylonitrile_butadiene_styrene,1280.64
C-EEU-HRV,2050,WASH_MACH,other_plastics,7603.8
C-EEU-HRV,2050,WASH_MACH,polypropylene,5282.64
C-EEU-HRV,2050,WASH_MACH,bio-based_polypropylene,0
C-EEU-HRV,2050,WASH_MACH,steel,40260.12
C-EEU-HRV,2005,WASH_MACH_COM,aluminium,35424
C-EEU-HRV,2005,WASH_MACH_COM,copper,14956.8
C-EEU-HRV,2005,WASH_MACH_COM,glass,5116.8
C-EEU-HRV,2005,WASH_MACH_COM,other_materials,80333.76
C-EEU-HRV,2005,WASH_MACH_COM,acrylonitrile_butadiene_styrene,1613.76
C-EEU-HRV,2005,WASH_MACH_COM,other_plastics,9446.4
C-EEU-HRV,2005,WASH_MACH_COM,polypropylene,6612.48
C-EEU-HRV,2005,WASH_MACH_COM,bio-based_polypropylene,0
C-EEU-HRV,2005,WASH_MACH_COM,steel,240096
C-EEU-HRV,2010,WASH_MACH_COM,aluminium,35424
C-EEU-HRV,2010,WASH_MACH_COM,copper,14956.8
C-EEU-HRV,2010,WASH_MACH_COM,glass,5116.8
C-EEU-HRV,2010,WASH_MACH_COM,other_materials,80333.76
C-EEU-HRV,2010,WASH_MACH_COM,acrylonitrile_butadiene_styrene,1613.76
C-EEU-HRV,2010,WASH_MACH_COM,other_plastics,9446.4
C-EEU-HRV,2010,WASH_MACH_COM,polypropylene,6612.48
C-EEU-HRV,2010,WASH_MACH_COM,bio-based_polypropylene,0
C-EEU-HRV,2010,WASH_MACH_COM,steel,240096
C-EEU-HRV,2015,WASH_MACH_COM,aluminium,35424
C-EEU-HRV,2015,WASH_MACH_COM,copper,14956.8
C-EEU-HRV,2015,WASH_MACH_COM,glass,5116.8
C-EEU-HRV,2015,WASH_MACH_COM,other_materials,80333.76
C-EEU-HRV,2015,WASH_MACH_COM,acrylonitrile_butadiene_styrene,1613.76
C-EEU-HRV,2015,WASH_MACH_COM,other_plastics,9446.4
C-EEU-HRV,2015,WASH_MACH_COM,polypropylene,6612.48
C-EEU-HRV,2015,WASH_MACH_COM,bio-based_polypropylene,0
C-EEU-HRV,2015,WASH_MACH_COM,steel,240096
C-EEU-HRV,2020,WASH_MACH_COM,aluminium,35424
C-EEU-HRV,2020,WASH_MACH_COM,copper,14956.8
C-EEU-HRV,2020,WASH_MACH_COM,glass,5116.8
C-EEU-HRV,2020,WASH_MACH_COM,other_materials,80333.76
C-EEU-HRV,2020,WASH_MACH_COM,acrylonitrile_butadiene_styrene,1613.76
C-EEU-HRV,2020,WASH_MACH_COM,other_plastics,9446.4
C-EEU-HRV,2020,WASH_MACH_COM,polypropylene,6612.48
C-EEU-HRV,2020,WASH_MACH_COM,bio-based_polypropylene,0
C-EEU-HRV,2020,WASH_MACH_COM,steel,240096
C-EEU-HRV,2025,WASH_MACH_COM,aluminium,35424
C-EEU-HRV,2025,WASH_MACH_COM,copper,14956.8
C-EEU-HRV,2025,WASH_MACH_COM,glass,5116.8
C-EEU-HRV,2025,WASH_MACH_COM,other_materials,80333.76
C-EEU-HRV,2025,WASH_MACH_COM,acrylonitrile_butadiene_styrene,1613.76
C-EEU-HRV,2025,WASH_MACH_COM,other_plastics,9446.4
C-EEU-HRV,2025,WASH_MACH_COM,polypropylene,6612.48
C-EEU-HRV,2025,WASH_MACH_COM,bio-based_polypropylene,0
C-EEU-HRV,2025,WASH_MACH_COM,steel,240096
C-EEU-HRV,2030,WASH_MACH_COM,aluminium,35424
C-EEU-HRV,2030,WASH_MACH_COM,copper,14956.8
C-EEU-HRV,2030,WASH_MACH_COM,glass,5116.8
C-EEU-HRV,2030,WASH_MACH_COM,other_materials,80333.76
C-EEU-HRV,2030,WASH_MACH_COM,acrylonitrile_butadiene_styrene,1613.76
C-EEU-HRV,2030,WASH_MACH_COM,other_plastics,9446.4
C-EEU-HRV,2030,WASH_MACH_COM,polypropylene,6612.48
C-EEU-HRV,2030,WASH_MACH_COM,bio-based_polypropylene,0
C-EEU-HRV,2030,WASH_MACH_COM,steel,240096
C-EEU-HRV,2035,WASH_MACH_COM,aluminium,35424
C-EEU-HRV,2035,WASH_MACH_COM,copper,14956.8
C-EEU-HRV,2035,WASH_MACH_COM,glass,5116.8
C-EEU-HRV,2035,WASH_MACH_COM,other_materials,80333.76
C-EEU-HRV,2035,WASH_MACH_COM,acrylonitrile_butadiene_styrene,1613.76
C-EEU-HRV,2035,WASH_MACH_COM,other_plastics,9446.4
C-EEU-HRV,2035,WASH_MACH_COM,polypropylene,6612.48
C-EEU-HRV,2035,WASH_MACH_COM,bio-based_polypropylene,0
C-EEU-HRV,2035,WASH_MACH_COM,steel,240096
C-EEU-HRV,2040,WASH_MACH_COM,aluminium,35424
C-EEU-HRV,2040,WASH_MACH_COM,copper,14956.8
C-EEU-HRV,2040,WASH_MACH_COM,glass,5116.8
C-EEU-HRV,2040,WASH_MACH_COM,other_materials,80333.76
C-EEU-HRV,2040,WASH_MACH_COM,acrylonitrile_butadiene_styrene,1613.76
C-EEU-HRV,2040,WASH_MACH_COM,other_plastics,9446.4
C-EEU-HRV,2040,WASH_MACH_COM,polypropylene,6612.48
C-EEU-HRV,2040,WASH_MACH_COM,bio-based_polypropylene,0
C-EEU-HRV,2040,WASH_MACH_COM,steel,240096
C-EEU-HRV,2045,WASH_MACH_COM,aluminium,35424
C-EEU-HRV,2045,WASH_MACH_COM,copper,14956.8
C-EEU-HRV,2045,WASH_MACH_COM,glass,5116.8
C-EEU-HRV,2045,WASH_MACH_COM,other_materials,80333.76
C-EEU-HRV,2045,WASH_MACH_COM,acrylonitrile_butadiene_styrene,1613.76
C-EEU-HRV,2045,WASH_MACH_COM,other_plastics,9446.4
C-EEU-HRV,2045,WASH_MACH_COM,polypropylene,6612.48
C-EEU-HRV,2045,WASH_MACH_COM,bio-based_polypropylene,0
C-EEU-HRV,2045,WASH_MACH_COM,steel,240096
C-EEU-HRV,2050,WASH_MACH_COM,aluminium,35424
C-EEU-HRV,2050,WASH_MACH_COM,copper,14956.8
C-EEU-HRV,2050,WASH_MACH_COM,glass,5116.8
C-EEU-HRV,2050,WASH_MACH_COM,other_materials,80333.76
C-EEU-HRV,2050,WASH_MACH_COM,acrylonitrile_butadiene_styrene,1613.76
C-EEU-HRV,2050,WASH_MACH_COM,other_plastics,9446.4
C-EEU-HRV,2050,WASH_MACH_COM,polypropylene,6612.48
C-EEU-HRV,2050,WASH_MACH_COM,bio-based_polypropylene,0
C-EEU-HRV,2050,WASH_MACH_COM,steel,240096
C-EEU-HUN,2005,WASH_MACH,aluminium,2721.36
C-EEU-HUN,2005,WASH_MACH,copper,1520.76
C-EEU-HUN,2005,WASH_MACH,glass,1600.8
C-EEU-HUN,2005,WASH_MACH,other_materials,19769.88
C-EEU-HUN,2005,WASH_MACH,acrylonitrile_butadiene_styrene,1280.64
C-EEU-HUN,2005,WASH_MACH,other_plastics,7603.8
C-EEU-HUN,2005,WASH_MACH,polypropylene,5282.64
C-EEU-HUN,2005,WASH_MACH,bio-based_polypropylene,0
C-EEU-HUN,2005,WASH_MACH,steel,40260.12
C-EEU-HUN,2010,WASH_MACH,aluminium,2721.36
C-EEU-HUN,2010,WASH_MACH,copper,1520.76
C-EEU-HUN,2010,WASH_MACH,glass,1600.8
C-EEU-HUN,2010,WASH_MACH,other_materials,19769.88
C-EEU-HUN,2010,WASH_MACH,acrylonitrile_butadiene_styrene,1280.64
C-EEU-HUN,2010,WASH_MACH,other_plastics,7603.8
C-EEU-HUN,2010,WASH_MACH,polypropylene,5282.64
C-EEU-HUN,2010,WASH_MACH,bio-based_polypropylene,0
C-EEU-HUN,2010,WASH_MACH,steel,40260.12
C-EEU-HUN,2015,WASH_MACH,aluminium,2721.36
C-EEU-HUN,2015,WASH_MACH,copper,1520.76
C-EEU-HUN,2015,WASH_MACH,glass,1600.8
C-EEU-HUN,2015,WASH_MACH,other_materials,19769.88
C-EEU-HUN,2015,WASH_MACH,acrylonitrile_butadiene_styrene,1280.64
C-EEU-HUN,2015,WASH_MACH,other_plastics,7603.8
C-EEU-HUN,2015,WASH_MACH,polypropylene,5282.64
C-EEU-HUN,2015,WASH_MACH,bio-based_polypropylene,0
C-EEU-HUN,2015,WASH_MACH,steel,40260.12
C-EEU-HUN,2020,WASH_MACH,aluminium,2721.36
C-EEU-HUN,2020,WASH_MACH,copper,1520.76
C-EEU-HUN,2020,WASH_MACH,glass,1600.8
C-EEU-HUN,2020,WASH_MACH,other_materials,19769.88
C-EEU-HUN,2020,WASH_MACH,acrylonitrile_butadiene_styrene,1280.64
C-EEU-HUN,2020,WASH_MACH,other_plastics,7603.8
C-EEU-HUN,2020,WASH_MACH,polypropylene,5282.64
C-EEU-HUN,2020,WASH_MACH,bio-based_polypropylene,0
C-EEU-HUN,2020,WASH_MACH,steel,40260.12
C-EEU-HUN,2025,WASH_MACH,aluminium,2721.36
C-EEU-HUN,2025,WASH_MACH,copper,1520.76
C-EEU-HUN,2025,WASH_MACH,glass,1600.8
C-EEU-HUN,2025,WASH_MACH,other_materials,19769.88
C-EEU-HUN,2025,WASH_MACH,acrylonitrile_butadiene_styrene,1280.64
C-EEU-HUN,2025,WASH_MACH,other_plastics,7603.8
C-EEU-HUN,2025,WASH_MACH,polypropylene,5282.64
C-EEU-HUN,2025,WASH_MACH,bio-based_polypropylene,0
C-EEU-HUN,2025,WASH_MACH,steel,40260.12
C-EEU-HUN,2030,WASH_MACH,aluminium,2721.36
C-EEU-HUN,2030,WASH_MACH,copper,1520.76
C-EEU-HUN,2030,WASH_MACH,glass,1600.8
C-EEU-HUN,2030,WASH_MACH,other_materials,19769.88
C-EEU-HUN,2030,WASH_MACH,acrylonitrile_butadiene_styrene,1280.64
C-EEU-HUN,2030,WASH_MACH,other_plastics,7603.8
C-EEU-HUN,2030,WASH_MACH,polypropylene,5282.64
C-EEU-HUN,2030,WASH_MACH,bio-based_polypropylene,0
C-EEU-HUN,2030,WASH_MACH,steel,40260.12
C-EEU-HUN,2035,WASH_MACH,aluminium,2721.36
C-EEU-HUN,2035,WASH_MACH,copper,1520.76
C-EEU-HUN,2035,WASH_MACH,glass,1600.8
C-EEU-HUN,2035,WASH_MACH,other_materials,19769.88
C-EEU-HUN,2035,WASH_MACH,acrylonitrile_butadiene_styrene,1280.64
C-EEU-HUN,2035,WASH_MACH,other_plastics,7603.8
C-EEU-HUN,2035,WASH_MACH,polypropylene,5282.64
C-EEU-HUN,2035,WASH_MACH,bio-based_polypropylene,0
C-EEU-HUN,2035,WASH_MACH,steel,40260.12
C-EEU-HUN,2040,WASH_MACH,aluminium,2721.36
C-EEU-HUN,2040,WASH_MACH,copper,1520.76
C-EEU-HUN,2040,WASH_MACH,glass,1600.8
C-EEU-HUN,2040,WASH_MACH,other_materials,19769.88
C-EEU-HUN,2040,WASH_MACH,acrylonitrile_butadiene_styrene,1280.64
C-EEU-HUN,2040,WASH_MACH,other_plastics,7603.8
C-EEU-HUN,2040,WASH_MACH,polypropylene,5282.64
C-EEU-HUN,2040,WASH_MACH,bio-based_polypropylene,0
C-EEU-HUN,2040,WASH_MACH,steel,40260.12
C-EEU-HUN,2045,WASH_MACH,aluminium,2721.36
C-EEU-HUN,2045,WASH_MACH,copper,1520.76
C-EEU-HUN,2045,WASH_MACH,glass,1600.8
C-EEU-HUN,2045,WASH_MACH,other_materials,19769.88
C-EEU-HUN,2045,WASH_MACH,acrylonitrile_butadiene_styrene,1280.64
C-EEU-HUN,2045,WASH_MACH,other_plastics,7603.8
C-EEU-HUN,2045,WASH_MACH,polypropylene,5282.64
C-EEU-HUN,2045,WASH_MACH,bio-based_polypropylene,0
C-EEU-HUN,2045,WASH_MACH,steel,40260.12
C-EEU-HUN,2050,WASH_MACH,aluminium,2721.36
C-EEU-HUN,2050,WASH_MACH,copper,1520.76
C-EEU-HUN,2050,WASH_MACH,glass,1600.8
C-EEU-HUN,2050,WASH_MACH,other_materials,19769.88
C-EEU-HUN,2050,WASH_MACH,acrylonitrile_butadiene_styrene,1280.64
C-EEU-HUN,2050,WASH_MACH,other_plastics,7603.8
C-EEU-HUN,2050,WASH_MACH,polypropylene,5282.64
C-EEU-HUN,2050,WASH_MACH,bio-based_polypropylene,0
C-EEU-HUN,2050,WASH_MACH,steel,40260.12
C-EEU-HUN,2005,WASH_MACH_COM,aluminium,35424
C-EEU-HUN,2005,WASH_MACH_COM,copper,14956.8
C-EEU-HUN,2005,WASH_MACH_COM,glass,5116.8
C-EEU-HUN,2005,WASH_MACH_COM,other_materials,80333.76
C-EEU-HUN,2005,WASH_MACH_COM,acrylonitrile_butadiene_styrene,1613.76
C-EEU-HUN,2005,WASH_MACH_COM,other_plastics,9446.4
C-EEU-HUN,2005,WASH_MACH_COM,polypropylene,6612.48
C-EEU-HUN,2005,WASH_MACH_COM,bio-based_polypropylene,0
C-EEU-HUN,2005,WASH_MACH_COM,steel,240096
C-EEU-HUN,2010,WASH_MACH_COM,aluminium,35424
C-EEU-HUN,2010,WASH_MACH_COM,copper,14956.8
C-EEU-HUN,2010,WASH_MACH_COM,glass,5116.8
C-EEU-HUN,2010,WASH_MACH_COM,other_materials,80333.76
C-EEU-HUN,2010,WASH_MACH_COM,acrylonitrile_butadiene_styrene,1613.76
C-EEU-HUN,2010,WASH_MACH_COM,other_plastics,9446.4
C-EEU-HUN,2010,WASH_MACH_COM,polypropylene,6612.48
C-EEU-HUN,2010,WASH_MACH_COM,bio-based_polypropylene,0
C-EEU-HUN,2010,WASH_MACH_COM,steel,240096
C-EEU-HUN,2015,WASH_MACH_COM,aluminium,35424
C-EEU-HUN,2015,WASH_MACH_COM,copper,14956.8
C-EEU-HUN,2015,WASH_MACH_COM,glass,5116.8
C-EEU-HUN,2015,WASH_MACH_COM,other_materials,80333.76
C-EEU-HUN,2015,WASH_MACH_COM,acrylonitrile_butadiene_styrene,1613.76
C-EEU-HUN,2015,WASH_MACH_COM,other_plastics,9446.4
C-EEU-HUN,2015,WASH_MACH_COM,polypropylene,6612.48
C-EEU-HUN,2015,WASH_MACH_COM,bio-based_polypropylene,0
C-EEU-HUN,2015,WASH_MACH_COM,steel,240096
C-EEU-HUN,2020,WASH_MACH_COM,aluminium,35424
C-EEU-HUN,2020,WASH_MACH_COM,copper,14956.8
C-EEU-HUN,2020,WASH_MACH_COM,glass,5116.8
C-EEU-HUN,2020,WASH_MACH_COM,other_materials,80333.76
